file name,n objects,object class,width,height,xmin,ymin,xmax,ymax
2009_000078,7,person,500,333,77,9.0,115,41
2009_000078,7,person,500,333,5,1.0,41,50
2009_000080,1,cat,500,375,96,38.0,328,297
2009_000082,3,chair,500,336,315,80.0,469,315
2009_000082,3,chair,500,336,164,86.0,299,314
2009_000082,3,chair,500,336,27,73.0,165,316
2009_000084,1,aeroplane,500,334,1,38.0,500,334
2009_000085,1,person,500,375,143,183.0,172,239
2009_000087,1,sofa,500,455,215,262.0,450,371
2009_000088,1,dog,500,335,169,52.0,382,335
2009_000089,3,bus,500,375,59,59.0,462,287
2009_000089,3,car,500,375,1,202.0,85,300
2009_000089,3,car,500,375,460,189.0,500,227
2009_000090,1,train,500,333,93,115.0,261,235
2009_000091,1,cow,500,330,54,1.0,500,330
2009_000093,1,boat,500,374,1,27.0,450,282
2009_000096,3,sofa,500,375,1,145.0,169,319
2009_000096,3,sofa,500,375,255,138.0,448,221
2009_000096,3,chair,500,375,109,113.0,158,161
2009_000097,4,bus,500,333,185,128.0,408,215
2009_000097,4,car,500,333,36,162.0,135,199
2009_000097,4,car,500,333,411,152.0,467,179
2009_000097,4,car,500,333,462,156.0,492,179
2009_000100,1,horse,333,500,100,86.0,277,449
2009_000102,1,person,500,333,6,87.0,40,168
2009_000103,1,bird,380,500,152,87.0,275,457
2009_000104,1,bus,500,333,57,49.0,439,219
2009_000105,3,train,500,375,199,135.0,369,210
2009_000105,3,bicycle,500,375,465,178.0,500,212
2009_000105,3,bicycle,500,375,475,181.0,500,216
2009_000109,5,diningtable,500,375,39,35.0,448,375
2009_000109,5,chair,500,375,38,88.0,147,344
2009_000109,5,chair,500,375,187,186.0,397,375
2009_000109,5,chair,500,375,319,123.0,500,374
2009_000109,5,chair,500,375,115,30.0,215,60
2009_000119,4,motorbike,500,377,208,174.0,354,348
2009_000119,4,motorbike,500,377,371,202.0,441,289
2009_000119,4,person,500,377,245,161.0,326,313
2009_000119,4,person,500,377,380,173.0,436,273
2009_000120,1,boat,367,500,6,48.0,293,441
2009_000121,5,bottle,375,500,86,1.0,181,210
2009_000121,5,bottle,375,500,212,1.0,332,202
2009_000121,5,bottle,375,500,313,1.0,375,190
2009_000121,5,bottle,375,500,130,17.0,278,481
2009_000121,5,car,375,500,162,356.0,254,419
2009_000122,1,aeroplane,500,333,25,95.0,476,220
2009_000124,2,bird,500,375,314,137.0,419,185
2009_000124,2,bird,500,375,249,261.0,319,291
2009_000128,1,person,375,500,124,407.0,183,500
2009_000130,1,bottle,333,500,140,6.0,275,493
2009_000131,2,motorbike,500,397,365,90.0,500,274
2009_000131,2,motorbike,500,397,14,37.0,490,388
2009_000132,2,cat,500,500,1,16.0,500,500
2009_000132,2,person,500,500,2,1.0,499,426
2009_000133,1,aeroplane,500,273,111,144.0,383,234
2009_000135,1,bus,500,375,36,145.0,468,275
2009_000136,1,tvmonitor,500,333,1,109.0,88,240
2009_000137,2,train,500,375,20,53.0,476,363
2009_000137,2,train,500,375,441,85.0,500,297
2009_000140,14,car,500,375,479,192.0,489,203
2009_000140,14,car,500,375,464,191.0,480,205
2009_000140,14,car,500,375,441,192.0,464,208
2009_000140,14,car,500,375,431,190.0,440,207
2009_000140,14,bus,500,375,88,64.0,431,317
2009_000140,14,person,500,375,289,152.0,324,192
2009_000140,14,car,500,375,3,201.0,97,256
2009_000140,14,car,500,375,1,209.0,23,265
2009_000140,14,person,500,375,151,134.0,202,185
2009_000140,14,person,500,375,190,141.0,223,195
2009_000140,14,person,500,375,448,239.0,476,320
2009_000140,14,person,500,375,474,206.0,500,324
2009_000140,14,person,500,375,493,191.0,500,228
2009_000140,14,car,500,375,429,205.0,439,237
2009_000141,6,diningtable,500,278,1,91.0,364,278
2009_000141,6,person,500,278,322,6.0,500,278
2009_000141,6,person,500,278,172,41.0,270,185
2009_000141,6,person,500,278,68,13.0,167,153
2009_000141,6,person,500,278,21,3.0,99,132
2009_000141,6,person,500,278,1,3.0,31,103
2009_000142,4,dog,500,375,12,184.0,275,352
2009_000142,4,dog,500,375,117,101.0,379,243
2009_000142,4,dog,500,375,199,50.0,473,228
2009_000142,4,sofa,500,375,1,1.0,493,375
2009_000145,2,person,500,374,118,73.0,241,279
2009_000145,2,dog,500,374,318,189.0,443,274
2009_000146,1,bird,357,500,107,92.0,243,401
2009_000149,2,person,333,500,241,165.0,333,291
2009_000149,2,bicycle,333,500,16,158.0,259,460
2009_000150,1,cat,375,500,145,11.0,344,231
2009_000151,1,bird,500,375,231,189.0,333,248
2009_000156,1,dog,500,333,152,123.0,267,242
2009_000157,5,tvmonitor,333,500,60,256.0,129,323
2009_000157,5,tvmonitor,333,500,286,258.0,333,337
2009_000157,5,person,333,500,112,148.0,247,314
2009_000157,5,chair,333,500,66,322.0,121,366
2009_000157,5,person,333,500,105,226.0,251,400
2009_000158,1,pottedplant,500,375,22,1.0,455,375
2009_000159,2,aeroplane,500,333,259,103.0,349,136
2009_000159,2,aeroplane,500,333,13,103.0,473,203
2009_000160,3,car,375,500,1,307.0,251,391
2009_000160,3,car,375,500,1,311.0,56,336
2009_000160,3,car,375,500,158,304.0,246,329
2009_000161,1,bicycle,500,374,47,118.0,211,370
2009_000164,9,person,500,375,188,166.0,310,361
2009_000164,9,person,500,375,133,89.0,351,375
2009_000164,9,chair,500,375,224,213.0,447,375
2009_000164,9,diningtable,500,375,2,91.0,108,218
2009_000164,9,chair,500,375,57,76.0,113,193
2009_000164,9,chair,500,375,2,113.0,44,204
2009_000164,9,chair,500,375,1,73.0,16,95
2009_000164,9,chair,500,375,88,67.0,106,89
2009_000164,9,pottedplant,500,375,36,71.0,67,108
2009_000165,2,car,500,375,139,139.0,262,218
2009_000165,2,person,500,375,483,103.0,500,155
2009_000168,2,sheep,500,333,235,118.0,347,233
2009_000168,2,person,500,333,82,34.0,238,333
2009_000169,8,horse,480,359,12,54.0,459,316
2009_000169,8,person,480,359,1,228.0,55,319
2009_000169,8,person,480,359,383,103.0,419,188
2009_000169,8,person,480,359,399,40.0,443,177
2009_000169,8,person,480,359,404,1.0,446,62
2009_000169,8,horse,480,359,332,36.0,480,150
2009_000169,8,car,480,359,239,53.0,315,79
2009_000169,8,car,480,359,167,60.0,218,75
2009_000171,2,bottle,375,500,293,323.0,315,401
2009_000171,2,person,375,500,42,149.0,311,497
2009_000176,3,bus,500,375,309,109.0,500,237
2009_000176,3,bus,500,375,1,135.0,72,202
2009_000176,3,bus,500,375,43,145.0,385,256
2009_000177,1,train,500,375,41,120.0,500,285
2009_000181,1,dog,500,444,39,30.0,444,433
2009_000182,13,chair,375,500,1,179.0,18,212
2009_000182,13,chair,375,500,46,154.0,85,207
2009_000182,13,chair,375,500,138,149.0,168,193
2009_000182,13,chair,375,500,188,149.0,207,190
2009_000182,13,chair,375,500,215,148.0,244,186
2009_000182,13,chair,375,500,206,146.0,231,186
2009_000182,13,chair,375,500,31,196.0,375,500
2009_000182,13,person,375,500,103,203.0,375,476
2009_000182,13,chair,375,500,276,144.0,298,182
2009_000182,13,chair,375,500,257,143.0,273,169
2009_000182,13,chair,375,500,245,153.0,261,169
2009_000182,13,chair,375,500,332,163.0,375,216
2009_000182,13,chair,375,500,301,151.0,355,193
2009_000183,1,person,500,375,1,25.0,500,375
2009_000184,1,motorbike,500,375,29,33.0,483,328
2009_000188,5,diningtable,375,500,89,261.0,367,500
2009_000188,5,chair,375,500,192,270.0,357,497
2009_000188,5,chair,375,500,89,241.0,242,469
2009_000188,5,chair,375,500,116,226.0,184,273
2009_000188,5,chair,375,500,231,231.0,329,442
2009_000189,2,dog,334,500,52,150.0,288,436
2009_000189,2,sofa,334,500,1,87.0,334,500
2009_000192,1,chair,500,333,174,62.0,306,250
2009_000195,1,bicycle,500,375,123,1.0,370,370
2009_000197,3,person,500,400,401,121.0,423,178
2009_000197,3,bicycle,500,400,418,155.0,465,171
2009_000197,3,bicycle,500,400,376,162.0,431,183
2009_000198,5,chair,500,375,236,100.0,346,290
2009_000198,5,chair,500,375,15,107.0,180,339
2009_000198,5,pottedplant,500,375,402,105.0,500,313
2009_000198,5,pottedplant,500,375,452,203.0,500,340
2009_000198,5,pottedplant,500,375,316,175.0,439,294
2009_000199,1,bus,500,375,103,117.0,454,284
2009_000201,1,bottle,333,500,156,76.0,245,411
2009_000203,2,bus,500,375,221,105.0,340,245
2009_000203,2,car,500,375,354,197.0,407,236
2009_000205,1,aeroplane,500,375,1,103.0,362,216
2009_000206,1,bird,500,485,138,87.0,286,367
2009_000209,1,chair,375,500,115,209.0,315,475
2009_000212,8,chair,375,500,217,221.0,298,414
2009_000212,8,chair,375,500,159,215.0,219,385
2009_000212,8,chair,375,500,72,222.0,153,411
2009_000212,8,chair,375,500,141,238.0,226,452
2009_000212,8,diningtable,375,500,88,226.0,291,435
2009_000212,8,car,375,500,194,192.0,268,226
2009_000212,8,car,375,500,190,177.0,227,205
2009_000212,8,car,375,500,254,172.0,298,197
2009_000214,3,tvmonitor,500,333,179,109.0,228,173
2009_000214,3,chair,500,333,230,179.0,348,333
2009_000214,3,pottedplant,500,333,257,148.0,291,197
2009_000216,1,tvmonitor,282,500,8,12.0,280,265
2009_000217,4,sofa,500,375,1,223.0,165,375
2009_000217,4,pottedplant,500,375,14,171.0,32,193
2009_000217,4,pottedplant,500,375,13,102.0,30,125
2009_000217,4,pottedplant,500,375,21,64.0,40,86
2009_000218,2,bird,500,442,77,176.0,431,417
2009_000218,2,bird,500,442,6,13.0,481,206
2009_000219,3,cow,500,404,42,147.0,389,404
2009_000219,3,person,500,404,374,23.0,500,404
2009_000219,3,cow,500,404,203,115.0,413,274
2009_000223,5,person,500,375,37,196.0,62,243
2009_000223,5,sheep,500,375,242,141.0,333,269
2009_000223,5,sheep,500,375,360,197.0,418,253
2009_000223,5,motorbike,500,375,187,211.0,276,247
2009_000223,5,motorbike,500,375,104,201.0,191,244
2009_000225,9,aeroplane,500,334,28,152.0,421,238
2009_000225,9,car,500,334,1,230.0,59,266
2009_000225,9,car,500,334,48,237.0,110,268
2009_000225,9,car,500,334,87,235.0,156,271
2009_000225,9,car,500,334,143,246.0,200,273
2009_000225,9,car,500,334,173,245.0,228,275
2009_000225,9,car,500,334,234,254.0,252,273
2009_000225,9,car,500,334,330,258.0,370,281
2009_000225,9,car,500,334,295,261.0,307,275
2009_000227,1,cat,500,375,1,1.0,492,361
2009_000229,1,bird,500,441,260,174.0,377,264
2009_000232,2,dog,299,500,42,37.0,281,500
2009_000232,2,chair,299,500,1,101.0,53,276
2009_000233,1,motorbike,500,375,17,34.0,429,369
2009_000237,6,bicycle,500,375,207,202.0,471,375
2009_000237,6,person,500,375,210,20.0,386,373
2009_000237,6,bicycle,500,375,85,174.0,137,272
2009_000237,6,person,500,375,84,115.0,144,249
2009_000237,6,person,500,375,127,119.0,157,209
2009_000237,6,bicycle,500,375,131,159.0,157,228
2009_000239,3,bus,500,375,13,51.0,486,330
2009_000239,3,bus,500,375,452,138.0,500,232
2009_000239,3,person,500,375,266,138.0,304,217
2009_000242,1,sofa,500,375,54,218.0,476,375
2009_000244,1,train,500,334,54,113.0,414,219
2009_000247,11,bottle,500,375,181,113.0,218,148
2009_000247,11,bottle,500,375,355,96.0,374,171
2009_000247,11,bottle,500,375,405,98.0,430,159
2009_000247,11,bottle,500,375,181,135.0,218,251
2009_000247,11,bottle,500,375,55,113.0,75,170
2009_000247,11,bottle,500,375,66,136.0,103,207
2009_000247,11,person,500,375,74,8.0,250,365
2009_000247,11,person,500,375,264,2.0,425,171
2009_000247,11,person,500,375,226,1.0,500,375
2009_000247,11,person,500,375,1,157.0,116,375
2009_000247,11,diningtable,500,375,23,138.0,425,375
2009_000248,2,horse,500,333,123,117.0,421,315
2009_000248,2,person,500,333,230,42.0,295,239
2009_000249,2,cat,500,333,1,55.0,396,333
2009_000249,2,person,500,333,1,1.0,500,333
2009_000250,1,cow,500,333,1,81.0,325,313
2009_000251,3,sofa,500,375,231,200.0,479,375
2009_000251,3,chair,500,375,29,162.0,171,295
2009_000251,3,pottedplant,500,375,382,72.0,448,121
2009_000253,1,person,500,332,244,206.0,347,332
2009_000254,1,bird,500,333,58,28.0,429,294
2009_000257,4,diningtable,500,333,1,176.0,500,333
2009_000257,4,person,500,333,223,80.0,500,179
2009_000257,4,bottle,500,333,446,48.0,500,173
2009_000257,4,person,500,333,1,61.0,134,183
2009_000260,1,aeroplane,500,325,1,133.0,485,226
2009_000268,1,horse,375,500,116,138.0,235,413
2009_000276,1,motorbike,500,375,1,1.0,500,375
2009_000277,2,bottle,374,500,1,98.0,222,500
2009_000277,2,person,374,500,119,35.0,374,500
2009_000280,4,car,500,304,263,132.0,347,184
2009_000280,4,motorbike,500,304,477,144.0,500,174
2009_000280,4,motorbike,500,304,125,141.0,165,186
2009_000280,4,person,500,304,126,134.0,166,179
2009_000281,2,bicycle,500,375,64,21.0,444,314
2009_000281,2,bicycle,500,375,1,34.0,186,200
2009_000282,3,dog,494,500,177,213.0,303,427
2009_000282,3,person,494,500,161,123.0,339,397
2009_000282,3,car,494,500,148,129.0,176,150
2009_000283,3,train,500,375,115,80.0,340,351
2009_000283,3,car,500,375,1,74.0,33,100
2009_000283,3,person,500,375,231,107.0,244,131
2009_000284,1,cat,347,500,60,30.0,249,500
2009_000285,2,cow,333,500,99,182.0,333,500
2009_000285,2,cow,333,500,215,433.0,255,466
2009_000286,1,bicycle,375,500,1,1.0,375,500
2009_000287,1,dog,500,333,220,63.0,437,180
2009_000288,6,car,500,334,119,29.0,390,301
2009_000288,6,person,500,334,403,52.0,429,119
2009_000288,6,person,500,334,417,58.0,452,145
2009_000288,6,person,500,334,467,32.0,500,178
2009_000288,6,car,500,334,1,94.0,99,132
2009_000288,6,car,500,334,447,65.0,475,149
2009_000289,1,sheep,500,375,104,203.0,287,296
2009_000290,4,bus,500,375,201,161.0,266,201
2009_000290,4,person,500,375,357,174.0,366,199
2009_000290,4,person,500,375,368,171.0,376,197
2009_000290,4,car,500,375,130,181.0,141,190
2009_000291,1,person,500,366,1,1.0,456,366
2009_000293,2,horse,500,334,1,34.0,397,334
2009_000293,2,horse,500,334,78,1.0,387,334
2009_000297,1,pottedplant,500,333,48,1.0,500,333
2009_000298,6,chair,335,500,1,267.0,167,500
2009_000298,6,chair,335,500,190,116.0,331,353
2009_000298,6,chair,335,500,90,105.0,217,290
2009_000298,6,chair,335,500,16,94.0,144,264
2009_000298,6,chair,335,500,1,92.0,83,238
2009_000298,6,chair,335,500,1,254.0,68,356
2009_000300,2,diningtable,500,333,1,78.0,500,333
2009_000300,2,sofa,500,333,94,1.0,500,209
2009_000303,1,cat,500,394,1,1.0,453,379
2009_000304,2,cat,500,375,77,150.0,365,329
2009_000304,2,chair,500,375,1,1.0,500,375
2009_000305,2,person,500,332,211,55.0,396,258
2009_000305,2,boat,500,332,1,232.0,500,332
2009_000308,1,boat,500,281,126,112.0,170,163
2009_000309,4,cow,500,375,6,7.0,333,289
2009_000309,4,cow,500,375,203,110.0,339,219
2009_000309,4,cow,500,375,154,3.0,396,227
2009_000309,4,person,500,375,316,78.0,495,375
2009_000312,1,horse,500,375,175,36.0,500,375
2009_000316,3,sofa,500,375,243,133.0,500,352
2009_000316,3,chair,500,375,183,156.0,247,218
2009_000316,3,chair,500,375,47,232.0,83,293
2009_000317,1,bird,500,379,32,5.0,500,379
2009_000318,2,bird,500,375,199,124.0,294,225
2009_000318,2,bird,500,375,1,1.0,109,165
2009_000320,8,aeroplane,500,333,270,7.0,364,63
2009_000320,8,aeroplane,500,333,306,44.0,402,104
2009_000320,8,aeroplane,500,333,209,88.0,304,146
2009_000320,8,aeroplane,500,333,341,82.0,439,146
2009_000320,8,aeroplane,500,333,241,131.0,335,187
2009_000320,8,aeroplane,500,333,263,175.0,359,231
2009_000320,8,aeroplane,500,333,166,220.0,258,276
2009_000320,8,aeroplane,500,333,178,262.0,273,320
2009_000321,1,dog,333,500,48,57.0,333,500
2009_000322,1,person,375,500,54,26.0,375,426
2009_000327,1,aeroplane,500,334,1,1.0,500,319
2009_000328,1,bottle,375,500,203,276.0,220,321
2009_000330,1,cat,500,500,105,49.0,500,500
2009_000335,3,bus,500,333,112,47.0,384,269
2009_000335,3,car,500,333,411,184.0,500,254
2009_000335,3,bus,500,333,1,113.0,145,259
2009_000336,1,tvmonitor,500,333,4,31.0,268,284
2009_000337,2,person,500,334,99,226.0,172,334
2009_000337,2,person,500,334,295,51.0,466,334
2009_000339,1,dog,500,357,47,7.0,454,357
2009_000340,5,person,375,500,16,356.0,71,500
2009_000340,5,person,375,500,260,332.0,375,500
2009_000340,5,bottle,375,500,43,250.0,101,395
2009_000340,5,bottle,375,500,147,63.0,185,165
2009_000340,5,person,375,500,35,157.0,326,500
2009_000341,3,motorbike,500,333,1,15.0,500,278
2009_000341,3,car,500,333,465,48.0,500,90
2009_000341,3,car,500,333,352,50.0,383,85
2009_000342,3,cat,500,375,1,89.0,319,375
2009_000342,3,cat,500,375,115,130.0,491,375
2009_000342,3,sofa,500,375,1,1.0,339,165
2009_000343,8,person,500,375,396,100.0,434,196
2009_000343,8,person,500,375,365,106.0,395,194
2009_000343,8,person,500,375,391,99.0,406,118
2009_000343,8,motorbike,500,375,289,131.0,352,194
2009_000343,8,motorbike,500,375,259,147.0,325,239
2009_000343,8,motorbike,500,375,186,140.0,271,224
2009_000343,8,person,500,375,187,116.0,236,154
2009_000343,8,motorbike,500,375,3,138.0,154,339
2009_000344,1,bicycle,500,375,64,4.0,440,348
2009_000347,1,train,500,333,84,15.0,433,308
2009_000350,1,cat,500,461,1,35.0,500,461
2009_000351,1,bicycle,500,375,40,242.0,371,375
2009_000354,1,bicycle,500,375,1,1.0,500,375
2009_000356,12,sheep,500,375,268,35.0,481,375
2009_000356,12,sheep,500,375,16,64.0,263,333
2009_000356,12,sheep,500,375,442,84.0,494,168
2009_000356,12,sheep,500,375,91,44.0,158,99
2009_000356,12,sheep,500,375,1,55.0,43,169
2009_000356,12,sheep,500,375,179,28.0,222,67
2009_000356,12,sheep,500,375,235,48.0,269,136
2009_000356,12,sheep,500,375,279,44.0,313,73
2009_000356,12,sheep,500,375,262,56.0,284,136
2009_000356,12,sheep,500,375,157,44.0,182,67
2009_000356,12,sheep,500,375,39,53.0,91,110
2009_000356,12,sheep,500,375,453,167.0,500,252
2009_000366,1,cat,500,375,134,145.0,329,342
2009_000367,2,aeroplane,500,325,27,181.0,71,224
2009_000367,2,aeroplane,500,325,12,128.0,479,276
2009_000370,1,bird,500,332,31,73.0,388,332
2009_000375,7,sofa,332,500,1,383.0,200,500
2009_000375,7,person,332,500,1,187.0,178,447
2009_000375,7,person,332,500,230,47.0,332,452
2009_000375,7,person,332,500,1,144.0,129,260
2009_000375,7,person,332,500,30,1.0,159,228
2009_000375,7,person,332,500,150,1.0,222,192
2009_000375,7,person,332,500,189,1.0,271,149
2009_000377,1,bottle,333,500,96,1.0,275,500
2009_000378,4,boat,500,375,1,30.0,500,375
2009_000378,4,person,500,375,110,32.0,232,375
2009_000378,4,person,500,375,233,108.0,266,145
2009_000378,4,person,500,375,128,105.0,156,179
2009_000379,2,sofa,500,375,1,1.0,500,375
2009_000379,2,person,500,375,62,111.0,430,256
2009_000385,1,boat,500,375,119,141.0,379,261
2009_000387,1,aeroplane,500,324,51,128.0,487,273
2009_000389,3,bird,500,178,350,30.0,421,66
2009_000389,3,bird,500,178,233,58.0,303,111
2009_000389,3,bird,500,178,134,60.0,208,96
2009_000390,2,car,500,333,112,7.0,500,285
2009_000390,2,car,500,333,27,132.0,123,182
2009_000391,2,tvmonitor,500,333,80,18.0,249,202
2009_000391,2,chair,500,333,1,82.0,68,283
2009_000393,1,bird,375,500,82,194.0,232,301
2009_000397,8,car,500,335,172,207.0,446,290
2009_000397,8,person,500,335,297,220.0,337,303
2009_000397,8,person,500,335,52,205.0,71,273
2009_000397,8,person,500,335,75,200.0,94,276
2009_000397,8,aeroplane,500,335,41,92.0,465,227
2009_000397,8,person,500,335,188,191.0,216,249
2009_000397,8,person,500,335,231,200.0,250,223
2009_000397,8,person,500,335,91,208.0,103,274
2009_000398,3,tvmonitor,400,500,89,338.0,275,500
2009_000398,3,tvmonitor,400,500,182,307.0,225,325
2009_000398,3,tvmonitor,400,500,142,324.0,231,349
2009_000399,1,car,500,333,115,104.0,454,256
2009_000400,4,dog,333,500,1,43.0,228,459
2009_000400,4,dog,333,500,55,262.0,156,332
2009_000400,4,dog,333,500,56,303.0,144,376
2009_000400,4,dog,333,500,53,334.0,128,413
2009_000402,2,motorbike,500,375,46,22.0,468,323
2009_000402,2,car,500,375,3,1.0,500,237
2009_000405,4,bus,500,375,19,1.0,300,374
2009_000405,4,car,500,375,383,1.0,446,38
2009_000405,4,person,500,375,367,12.0,435,197
2009_000405,4,person,500,375,438,53.0,471,278
2009_000408,3,bus,500,321,25,64.0,459,294
2009_000408,3,person,500,321,299,127.0,336,172
2009_000408,3,person,500,321,451,155.0,468,218
2009_000409,4,horse,500,375,40,209.0,119,274
2009_000409,4,horse,500,375,147,203.0,243,263
2009_000409,4,horse,500,375,121,201.0,217,275
2009_000409,4,horse,500,375,237,205.0,294,307
2009_000410,1,dog,300,400,1,79.0,244,397
2009_000411,5,person,500,375,229,113.0,361,375
2009_000411,5,person,500,375,78,195.0,149,253
2009_000411,5,bottle,500,375,230,208.0,256,254
2009_000411,5,person,500,375,352,193.0,417,374
2009_000411,5,person,500,375,138,81.0,261,374
2009_000412,3,horse,500,354,9,61.0,218,282
2009_000412,3,horse,500,354,174,47.0,428,313
2009_000412,3,horse,500,354,301,76.0,500,282
2009_000414,1,bottle,333,500,111,207.0,283,433
2009_000416,2,sofa,500,492,1,1.0,500,492
2009_000416,2,dog,500,492,1,45.0,478,487
2009_000417,1,aeroplane,500,206,1,21.0,492,197
2009_000418,4,sofa,500,429,1,209.0,350,429
2009_000418,4,person,500,429,27,130.0,334,429
2009_000418,4,sofa,500,429,451,242.0,500,429
2009_000418,4,pottedplant,500,429,357,146.0,409,344
2009_000419,1,pottedplant,400,500,1,13.0,400,500
2009_000420,1,boat,500,333,41,126.0,425,271
2009_000421,6,boat,500,375,243,145.0,360,225
2009_000421,6,person,500,375,117,111.0,153,172
2009_000421,6,person,500,375,300,102.0,376,185
2009_000421,6,person,500,375,190,104.0,249,185
2009_000421,6,person,500,375,256,100.0,297,150
2009_000421,6,person,500,375,274,163.0,347,201
2009_000422,5,chair,500,333,337,228.0,408,331
2009_000422,5,chair,500,333,247,225.0,296,309
2009_000422,5,sofa,500,333,145,220.0,221,283
2009_000422,5,chair,500,333,1,231.0,29,303
2009_000422,5,pottedplant,500,333,50,201.0,101,238
2009_000426,2,bus,500,330,1,68.0,241,250
2009_000426,2,bus,500,330,231,95.0,453,242
2009_000430,3,dog,500,375,264,197.0,303,286
2009_000430,3,person,500,375,125,1.0,232,186
2009_000430,3,bicycle,500,375,207,19.0,297,224
2009_000435,1,bird,333,500,61,49.0,194,446
2009_000438,1,cat,500,375,88,105.0,500,305
2009_000439,3,pottedplant,500,375,330,161.0,360,194
2009_000439,3,chair,500,375,259,170.0,341,279
2009_000439,3,tvmonitor,500,375,57,195.0,108,288
2009_000440,1,aeroplane,500,366,6,115.0,499,226
2009_000443,3,train,500,223,394,74.0,500,157
2009_000443,3,train,500,223,201,50.0,423,168
2009_000443,3,train,500,223,1,54.0,211,167
2009_000444,2,tvmonitor,500,400,36,19.0,204,199
2009_000444,2,tvmonitor,500,400,198,3.0,280,147
2009_000445,1,bicycle,500,325,68,17.0,458,315
2009_000446,1,boat,376,500,44,39.0,271,327
2009_000449,3,sofa,333,500,1,1.0,333,500
2009_000449,3,dog,333,500,1,141.0,161,299
2009_000449,3,person,333,500,1,1.0,333,483
2009_000452,1,dog,333,500,34,43.0,333,491
2009_000453,3,chair,500,375,4,103.0,500,375
2009_000453,3,person,500,375,96,1.0,500,375
2009_000453,3,person,500,375,349,1.0,500,285
2009_000454,1,bird,500,375,135,192.0,195,318
2009_000455,3,bus,500,375,212,120.0,353,280
2009_000455,3,person,500,375,233,207.0,252,226
2009_000455,3,person,500,375,414,202.0,424,225
2009_000456,1,person,500,375,1,10.0,459,325
2009_000457,3,bicycle,500,333,4,144.0,267,321
2009_000457,3,car,500,333,332,128.0,500,209
2009_000457,3,person,500,333,58,72.0,168,296
2009_000461,4,person,458,500,123,22.0,374,453
2009_000461,4,bicycle,458,500,16,204.0,444,481
2009_000461,4,car,458,500,375,144.0,458,176
2009_000461,4,car,458,500,134,147.0,220,178
2009_000463,3,bottle,500,334,304,82.0,352,252
2009_000463,3,person,500,334,1,1.0,273,334
2009_000463,3,bottle,500,334,303,68.0,344,149
2009_000464,6,person,500,375,195,1.0,500,375
2009_000464,6,person,500,375,31,263.0,200,375
2009_000464,6,person,500,375,153,218.0,187,290
2009_000464,6,person,500,375,95,211.0,134,276
2009_000464,6,bottle,500,375,173,256.0,186,307
2009_000464,6,pottedplant,500,375,67,275.0,116,375
2009_000466,1,cat,375,500,74,23.0,330,179
2009_000469,2,boat,500,335,55,35.0,349,293
2009_000469,2,boat,500,335,1,53.0,239,291
2009_000471,2,cow,500,333,52,201.0,284,317
2009_000471,2,cow,500,333,49,39.0,362,325
2009_000472,1,cow,281,500,25,169.0,174,500
2009_000474,3,person,500,333,273,100.0,484,333
2009_000474,3,person,500,333,86,90.0,375,333
2009_000474,3,sofa,500,333,2,117.0,500,333
2009_000476,2,train,500,373,1,235.0,488,324
2009_000476,2,person,500,373,232,248.0,251,271
2009_000477,2,boat,500,200,25,56.0,70,67
2009_000477,2,boat,500,200,99,61.0,370,112
2009_000483,1,chair,500,375,47,8.0,422,375
2009_000486,10,bird,500,180,32,62.0,58,78
2009_000486,10,bird,500,180,35,55.0,70,70
2009_000486,10,bird,500,180,103,88.0,131,105
2009_000486,10,bird,500,180,174,87.0,207,108
2009_000486,10,bird,500,180,222,123.0,251,139
2009_000486,10,bird,500,180,234,115.0,264,135
2009_000486,10,bird,500,180,312,117.0,341,143
2009_000486,10,bird,500,180,383,78.0,414,99
2009_000486,10,bird,500,180,343,57.0,378,75
2009_000486,10,bird,500,180,307,93.0,341,109
2009_000487,1,sofa,288,215,14,146.0,207,215
2009_000488,3,tvmonitor,500,375,21,1.0,193,95
2009_000488,3,cat,500,375,224,159.0,287,229
2009_000488,3,pottedplant,500,375,341,100.0,500,306
2009_000491,1,boat,500,375,187,199.0,267,241
2009_000493,1,cat,500,380,1,75.0,476,380
2009_000494,1,bottle,500,375,151,32.0,303,375
2009_000496,3,dog,500,375,80,70.0,408,348
2009_000496,3,person,500,375,262,1.0,500,344
2009_000496,3,person,500,375,41,1.0,172,57
2009_000499,2,dog,500,335,353,247.0,409,300
2009_000499,2,dog,500,335,324,249.0,357,303
2009_000500,1,aeroplane,500,357,1,101.0,500,264
2009_000501,1,train,500,375,101,101.0,347,234
2009_000502,2,diningtable,500,375,1,40.0,500,375
2009_000502,2,bottle,500,375,239,4.0,296,187
2009_000503,1,bird,500,375,126,112.0,235,265
2009_000504,2,cat,500,375,31,23.0,480,375
2009_000504,2,cat,500,375,330,1.0,500,176
2009_000505,5,pottedplant,500,333,329,1.0,410,51
2009_000505,5,person,500,333,279,25.0,477,273
2009_000505,5,person,500,333,158,43.0,351,256
2009_000505,5,person,500,333,1,119.0,500,333
2009_000505,5,sofa,500,333,2,28.0,500,333
2009_000511,2,person,500,375,221,1.0,500,179
2009_000511,2,cat,500,375,105,114.0,500,375
2009_000512,1,dog,500,333,59,45.0,374,293
2009_000513,1,aeroplane,500,338,11,123.0,490,222
2009_000515,1,motorbike,375,500,181,308.0,300,482
2009_000516,3,boat,500,333,155,41.0,351,232
2009_000516,3,boat,500,333,135,77.0,169,105
